,ride_id,rideable_type,rideable_type_code,started_at,ended_at,ride_length,month_name,day_of_week,hour_of_day,start_station_name,start_station_id,start_lat,start_lng,end_station_name,end_station_id,end_lat,end_lng,member_casual,member_casual_code
12441,10902CF2E34F75AF,electric_bike,1,2024-06-22 11:25:32,2024-06-22 11:31:13,5.683333333333334,June,Saturday,11 AM,Sheridan Rd & Greenleaf Ave,KA1504000159,42.010575056,-87.662395597,Sheridan Rd & Loyola Ave,RP-009,42.00104377979,-87.6611982433,casual,0
12442,A23BC9096FF822AD,classic_bike,0,2024-06-09 11:25:21,2024-06-09 11:47:44,22.383333333333333,June,Sunday,11 AM,Ashland Ave & Lake St,13073,41.88592,-87.66717,Halsted St & Maxwell St,TA1309000001,41.864883,-87.647071,casual,0
12443,8A61E123689F0EDD,electric_bike,1,2024-07-15 13:03:55,2024-07-15 13:07:39,3.7333333333333334,July,Monday,01 PM,Morgan St & Polk St,TA1307000130,41.871737,-87.65103,Morgan St & Polk St,TA1307000130,41.871737,-87.65103,member,1
12444,1FE6D24C33DA8447,electric_bike,1,2024-11-03 08:21:53,2024-11-03 08:39:44,17.85,November,Sunday,08 AM,Calumet Ave & 33rd St,13217,41.8349,-87.61793,Wabash Ave & 9th St,TA1309000010,41.870769,-87.625734,member,1
12445,433DBF207327E815,electric_bike,1,2024-08-07 19:45:21,2024-08-07 19:57:55,12.566666666666666,August,Wednesday,07 PM,Clark St & Wellington Ave,TA1307000136,41.936469436,-87.647579789,Halsted St & Clybourn Ave,331,41.909668,-87.648128,member,1
12446,36918C6EDFA2C281,classic_bike,0,2024-11-06 16:27:54,2024-11-06 16:32:24,4.5,November,Wednesday,04 PM,Sheridan Rd & Montrose Ave,TA1307000107,41.96167,-87.65464,Sheridan Rd & Irving Park Rd,13063,41.954245,-87.654406,member,1
12447,9759B4C27EDAAE2B,classic_bike,0,2024-06-15 17:11:22,2024-06-15 17:21:27,10.083333333333334,June,Saturday,05 PM,Sedgwick St & North Ave,TA1307000038,41.911386,-87.638677,DuSable Lake Shore Dr & North Blvd,LF-005,41.911722,-87.626804,member,1
12448,3A9E4BA904BADAAB,classic_bike,0,2024-05-05 23:15:04,2024-05-05 23:17:22,2.3,May,Sunday,11 PM,Sheffield Ave & Fullerton Ave,TA1306000016,41.9256018819,-87.6537080423,Sheffield Ave & Wrightwood Ave,TA1309000023,41.928712,-87.653833,member,1
12449,A7EFD6831C3743FE,classic_bike,0,2024-04-13 13:59:01,2024-04-13 14:09:27,10.433333333333334,April,Saturday,01 PM,Sheridan Rd & Argyle St,13059,41.97328682025979,-87.65475958585739,Clark St & Berwyn Ave,KA1504000146,41.97803062248656,-87.66856491565704,casual,0
12450,E5CA8A1FB4E21428,classic_bike,0,2024-10-19 12:05:33,2024-10-19 12:17:16,11.716666666666667,October,Saturday,12 PM,DuSable Lake Shore Dr & North Blvd,LF-005,41.911722,-87.626804,Michigan Ave & Oak St,13042,41.90096039,-87.62377664,casual,0
12451,D0AC2B28D28BF599,classic_bike,0,2024-07-11 18:21:23,2024-07-11 18:29:09,7.766666666666667,July,Thursday,06 PM,Michigan Ave & Washington St,13001,41.8839840647265,-87.6246839761734,Michigan Ave & 8th St,623,41.872773,-87.623981,casual,0
12452,40DA31CA1DE8A147,electric_bike,1,2024-08-06 08:48:44,2024-08-06 08:55:48,7.066666666666666,August,Tuesday,08 AM,Western Ave & Leland Ave,TA1307000140,41.966399801840986,-87.68870428204536,Clark St & Winnemac Ave,TA1309000035,41.97334764047304,-87.6678554713726,member,1
12453,995CC6C164D8CD08,electric_bike,1,2024-04-19 15:23:02,2024-04-19 15:53:53,30.85,April,Friday,03 PM,Sheffield Ave & Waveland Ave,TA1307000126,41.949169636,-87.654412389,DuSable Lake Shore Dr & North Blvd,LF-005,41.911722,-87.626804,casual,0
12454,67814CD2F1343F09,classic_bike,0,2024-07-12 10:44:23,2024-07-12 10:57:53,13.5,July,Friday,10 AM,Cornell Ave & Hyde Park Blvd,KA1503000007,41.802406,-87.586924,University Ave & 59th St,22003,41.787878,-87.598906,casual,0
12455,A57521FC6C1D1764,classic_bike,0,2024-08-22 16:28:00,2024-08-22 16:35:09,7.15,August,Thursday,04 PM,Halsted St & Roscoe St,TA1309000025,41.94367,-87.64895,Clark St & Wellington Ave,TA1307000136,41.9364968219,-87.6475386582,member,1
12456,4B1F483117E1E557,electric_bike,1,2024-02-21 07:33:23,2024-02-21 07:52:24,19.016666666666666,February,Wednesday,07 AM,Sedgwick St & Webster Ave,13191,41.922237833333334,-87.638927,Dearborn St & Monroe St,TA1305000006,41.881319815,-87.6295209193,member,1
12457,F92485F83C8F81CF,classic_bike,0,2024-08-22 15:24:50,2024-08-22 15:47:55,23.083333333333332,August,Thursday,03 PM,Rockwell St & Eastwood Ave,KA1504000093,41.96590013976,-87.6936384935,Rockwell St & Eastwood Ave,KA1504000093,41.96590013976,-87.6936384935,member,1
12458,FAFE326B193DEED6,electric_bike,1,2024-10-29 15:04:25,2024-10-29 15:09:24,4.983333333333333,October,Tuesday,03 PM,State St & Chicago Ave,21544,41.89661720040753,-87.62857854366302,Sedgwick St & Huron St,TA1307000062,41.894666,-87.638437,casual,0
12459,BE22E77D245748CD,classic_bike,0,2024-05-25 21:16:58,2024-05-25 21:40:50,23.866666666666667,May,Saturday,09 PM,Sangamon St & Lake St,TA1306000015,41.88577925240433,-87.65102460980414,Kedzie Ave & Lake St,KA1504000106,41.88460328501,-87.7063037436,member,1
12460,259C44B8080724F8,electric_bike,1,2024-08-17 11:58:02,2024-08-17 12:01:32,3.5,August,Saturday,11 AM,Racine Ave & Wrightwood Ave,TA1309000059,41.928887,-87.658971,Halsted St & Wrightwood Ave,TA1309000061,41.929143,-87.649077,member,1
12461,A1126F2A736BEBED,electric_bike,1,2024-12-24 15:07:33,2024-12-24 15:16:16,8.716666666666667,December,Tuesday,03 PM,Kingsbury St & Kinzie St,KA1503000043,41.88917683258,-87.6385057718,Mies van der Rohe Way & Chestnut St,15529,41.8985866514,-87.6219152258,member,1
12462,007D7FBDD61FD5AF,electric_bike,1,2024-07-14 20:13:52,2024-07-14 20:21:19,7.45,July,Sunday,08 PM,Loomis St & Lexington St,13332,41.87222873224032,-87.66136385500431,Racine Ave & Congress Pkwy,TA1306000025,41.87464,-87.65703,member,1
12463,B301AC1AB3F1294C,classic_bike,0,2024-04-18 17:17:58,2024-04-18 17:23:27,5.483333333333333,April,Thursday,05 PM,St. Clair St & Erie St,13016,41.89434513742426,-87.62279838323593,Sedgwick St & Huron St,TA1307000062,41.894666,-87.638437,member,1
12464,D0BFA2A1AA8DD092,classic_bike,0,2024-10-20 15:46:55,2024-10-20 16:14:17,27.366666666666667,October,Sunday,03 PM,University Ave & 57th St,KA1503000071,41.791478,-87.599861,Ellis Ave & 55th St,KA1504000076,41.79430062054,-87.6014497734,member,1
12465,00BAED065765892C,electric_bike,1,2024-11-11 15:31:15,2024-11-11 15:43:56,12.683333333333334,November,Monday,03 PM,Elizabeth St & Randolph St,23001,41.884336,-87.658902,Dayton St & North Ave,13058,41.9105780349,-87.6494219288,member,1
12466,959A3D7159E0A7BB,classic_bike,0,2024-11-07 21:36:49,2024-11-07 21:40:36,3.783333333333333,November,Thursday,09 PM,Chicago Ave & Sheridan Rd,E008,42.050491,-87.677821,Sheridan Rd & Noyes St (NU),604,42.058239,-87.677432,casual,0
12467,0271DF04E099745A,classic_bike,0,2024-05-30 16:49:49,2024-05-30 16:55:30,5.683333333333334,May,Thursday,04 PM,Laflin St & Cullerton St,13307,41.85491457576575,-87.66355991363525,Damen Ave & Cullerton St,13089,41.854966518753926,-87.67569959163664,member,1
12468,0096441F65EADEEA,electric_bike,1,2024-07-11 18:03:44,2024-07-11 18:03:50,0.1,July,Thursday,06 PM,Clark St & Ida B Wells Dr,TA1305000009,41.87578702,-87.631045699,Clark St & Ida B Wells Dr,TA1305000009,41.8759326655,-87.6305845355,casual,0
12469,F01B5FD651283C6C,electric_bike,1,2024-12-09 17:44:56,2024-12-09 18:06:30,21.566666666666666,December,Monday,05 PM,Clinton St & Washington Blvd,WL-012,41.883479238,-87.641455293,Seeley Ave & Roscoe St,13144,41.943403,-87.679618,member,1
12470,A3A4B4D2D5B6FE2E,electric_bike,1,2024-10-26 05:13:27,2024-10-26 05:30:41,17.233333333333334,October,Saturday,05 AM,Public Rack - Langley Ave & 49th St,1012,41.805218,-87.609076,Halsted St & 35th St,TA1308000043,41.830661,-87.647172,member,1
12471,A584318A377EC040,classic_bike,0,2024-06-07 19:56:25,2024-06-07 20:16:39,20.233333333333334,June,Friday,07 PM,Woodlawn Ave & Lake Park Ave,KA1503000065,41.81409271048,-87.5970051479,Woodlawn Ave & Lake Park Ave,KA1503000065,41.81409271048,-87.5970051479,member,1
12472,7EF51B7856EC2EED,classic_bike,0,2024-09-12 06:45:21,2024-09-12 06:54:36,9.25,September,Thursday,06 AM,Sheridan Rd & Irving Park Rd,13063,41.954245,-87.654406,Lincoln Ave & Melrose St,TA1309000042,41.9406,-87.669435,member,1
12473,863B0145BE446BC6,classic_bike,0,2024-07-19 16:13:17,2024-07-19 16:26:30,13.216666666666667,July,Friday,04 PM,Mies van der Rohe Way & Chestnut St,15529,41.8985866514,-87.6219152258,Clark St & Lincoln Ave,13179,41.915689,-87.6346,member,1
12474,EF85921D8EDF25F4,electric_bike,1,2024-06-17 18:03:23,2024-06-17 18:04:01,0.6333333333333333,June,Monday,06 PM,Stetson Ave & South Water St,TA1308000029,41.88671766666667,-87.6224234,Stetson Ave & South Water St,TA1308000029,41.886835,-87.62232,member,1
12475,F9ABC80BA849933F,electric_bike,1,2024-09-16 18:07:58,2024-09-16 18:11:24,3.433333333333333,September,Monday,06 PM,Broadway & Wilson Ave,13074,41.965221,-87.658139,Clark St & Leland Ave,TA1309000014,41.96708783918421,-87.66729086637497,member,1
12476,734D529DCA7CE3A0,classic_bike,0,2024-08-13 14:40:43,2024-08-13 15:08:19,27.6,August,Tuesday,02 PM,Lakefront Trail & Bryn Mawr Ave,15576,41.98404411519213,-87.65228122472763,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,41.932588,-87.636427,casual,0
12477,6FF36BE7BF76C527,electric_bike,1,2024-09-17 11:20:33,2024-09-17 11:24:32,3.9833333333333334,September,Tuesday,11 AM,LaSalle St & Jackson Blvd,TA1309000004,41.878166,-87.631929,Orleans St & Merchandise Mart Plaza,TA1305000022,41.888243,-87.63639,member,1
12478,EBF2739A83869D35,classic_bike,0,2024-05-27 16:17:20,2024-05-27 17:35:05,77.75,May,Monday,04 PM,Lowell Ave & Armitage,1524189,41.9170767,-87.7353543,Lowell Ave & Armitage,1524189,41.9170767,-87.7353543,casual,0
12479,E703119FE4F193C4,classic_bike,0,2024-06-08 08:56:39,2024-06-08 09:24:44,28.083333333333332,June,Saturday,08 AM,Broadway & Cornelia Ave,13278,41.945529,-87.646439,DuSable Lake Shore Dr & North Blvd,LF-005,41.911722,-87.626804,member,1
12480,CD6BCD79C11E1662,electric_bike,1,2024-09-27 07:55:38,2024-09-27 08:01:53,6.25,September,Friday,07 AM,Wells St & Hubbard St,TA1307000151,41.88984251,-87.633962154,St. Clair St & Erie St,13016,41.89434513742426,-87.62279838323593,member,1
12481,AF0E04ED5D22E9CA,classic_bike,0,2024-07-11 07:47:58,2024-07-11 07:53:50,5.866666666666666,July,Thursday,07 AM,Pine Grove Ave & Waveland Ave,TA1307000150,41.94947274088333,-87.64645278453827,Sheridan Rd & Buena Ave,TA1309000027,41.958494,-87.654966,member,1
12482,C6F187EABD0F2C80,electric_bike,1,2024-05-17 18:00:29,2024-05-17 18:25:09,24.666666666666668,May,Friday,06 PM,Broadway & Barry Ave,13137,41.93765366666667,-87.6441185,Clark St & Berwyn Ave,KA1504000146,41.97803062248656,-87.66856491565704,casual,0
12483,831DF757B3981C07,classic_bike,0,2024-07-25 11:13:37,2024-07-25 11:33:07,19.5,July,Thursday,11 AM,State St & Randolph St,TA1305000029,41.88462107257936,-87.62783423066139,State St & Van Buren St,TA1305000035,41.877181,-87.627844,casual,0
12484,ED82D95EF8AC0079,classic_bike,0,2024-07-13 08:20:47,2024-07-13 08:28:13,7.433333333333334,July,Saturday,08 AM,Kingsbury St & Kinzie St,KA1503000043,41.88917683258,-87.6385057718,St. Clair St & Erie St,13016,41.89434513742426,-87.62279838323593,casual,0
12485,F301AEB554485ABF,electric_bike,1,2024-12-10 16:40:58,2024-12-10 16:50:31,9.55,December,Tuesday,04 PM,Daley Center Plaza,TA1306000010,41.884241,-87.629634,Ritchie Ct & Banks St,KA1504000134,41.906866,-87.626217,member,1
12486,EADF9A8EDE637795,electric_bike,1,2024-09-14 22:34:35,2024-09-14 22:46:19,11.733333333333333,September,Saturday,10 PM,Winthrop Ave & Lawrence Ave,TA1308000021,41.968812,-87.657659,Oakley Ave & Irving Park Rd,KA1504000158,41.95434085219,-87.6860796243,member,1
12487,4EE025E72F443DE4,classic_bike,0,2024-10-03 05:47:49,2024-10-03 05:52:21,4.533333333333333,October,Thursday,05 AM,Larrabee St & North Ave,TA1306000008,41.91021,-87.6435,Larrabee St & Oak St,KA1504000116,41.90021949323,-87.6429854676,casual,0
12488,B71ECCCB622C6B46,classic_bike,0,2024-10-14 13:01:54,2024-10-14 13:13:55,12.016666666666667,October,Monday,01 PM,Ogden Ave & Chicago Ave,TA1305000020,41.896362458,-87.6540612729,State St & Chicago Ave,21544,41.89661720040753,-87.62857854366302,casual,0
12489,7916772B378B8E83,classic_bike,0,2024-07-07 12:01:02,2024-07-07 12:10:20,9.3,July,Sunday,12 PM,Wood St & Hubbard St,13432,41.889899,-87.671473,Loomis St & Jackson Blvd,13206,41.877945,-87.662007,member,1
12490,73AE6BD3ECFD064A,classic_bike,0,2024-05-15 13:44:00,2024-05-15 13:51:56,7.933333333333334,May,Wednesday,01 PM,Franklin St & Illinois St,RN-,41.89102331025185,-87.63547986745834,St. Clair St & Erie St,13016,41.89434513742426,-87.62279838323593,member,1
12491,C4A28EC8D4E67748,electric_bike,1,2024-06-11 20:21:02,2024-06-11 20:23:53,2.85,June,Tuesday,08 PM,Claremont Ave & Hirsch St,13245,41.907712579,-87.685909748,Leavitt St & North Ave,TA1308000005,41.910533,-87.682308,member,1
12492,69712C5536174D54,classic_bike,0,2024-07-06 17:47:36,2024-07-06 19:25:19,97.71666666666667,July,Saturday,05 PM,Theater on the Lake,TA1308000001,41.926277,-87.630834,Clarendon Ave & Leland Ave,TA1307000119,41.967968,-87.650001,casual,0
12493,FE5DD2E4AB1ED96E,classic_bike,0,2024-04-27 19:40:10,2024-04-27 21:11:38,91.46666666666667,April,Saturday,07 PM,Laflin St & Cullerton St,13307,41.85491457576575,-87.66355991363525,Millennium Park,13008,41.8810317,-87.62408432,casual,0
12494,F5249B111815D324,classic_bike,0,2024-09-11 19:25:29,2024-09-11 19:30:19,4.833333333333333,September,Wednesday,07 PM,Clark St & Drummond Pl,TA1307000142,41.931248,-87.644336,DuSable Lake Shore Dr & Wellington Ave,TA1307000041,41.9366884494997,-87.63682901859283,member,1
12495,5F8726269EDA8686,classic_bike,0,2024-07-09 17:23:25,2024-07-09 17:59:40,36.25,July,Tuesday,05 PM,Burnham Harbor,15545,41.85741178707404,-87.61379152536392,Cornell Ave & Hyde Park Blvd,KA1503000007,41.802406,-87.586924,member,1
12496,9866C14B95AB924A,classic_bike,0,2024-02-09 15:49:42,2024-02-09 15:55:21,5.65,February,Friday,03 PM,State St & Van Buren St,TA1305000035,41.877181,-87.627844,Wells St & Polk St,SL-011,41.872731542263075,-87.63351649045944,member,1
12497,339D479B709C0170,classic_bike,0,2024-07-11 23:07:49,2024-07-11 23:30:11,22.366666666666667,July,Thursday,11 PM,Southport Ave & Wellington Ave,TA1307000006,41.93577461766458,-87.66360014677048,Clark St & Elm St,TA1307000039,41.902973,-87.63128,casual,0
12498,611775CB88EFD0CE,classic_bike,0,2024-06-30 13:26:14,2024-06-30 13:41:25,15.183333333333334,June,Sunday,01 PM,McClurg Ct & Erie St,KA1503000041,41.894503,-87.617854,Ogden Ave & Chicago Ave,TA1305000020,41.896362458,-87.6540612729,member,1
12499,ADA7F97509F681B0,classic_bike,0,2024-08-04 09:24:34,2024-08-04 10:44:48,80.23333333333333,August,Sunday,09 AM,Michigan Ave & Oak St,13042,41.90096039,-87.62377664,Michigan Ave & Oak St,13042,41.90096039,-87.62377664,casual,0
12500,8069D6F60327271A,electric_bike,1,2024-05-17 13:06:49,2024-05-17 13:10:15,3.433333333333333,May,Friday,01 PM,Wood St & 35th St,KA1503000066,41.830138206,-87.67038393,Ashland Ave & Archer Ave,15442,41.83920868403,-87.6656098589,member,1
12501,B03067C86ECF7720,classic_bike,0,2024-12-10 06:08:48,2024-12-10 06:22:55,14.116666666666667,December,Tuesday,06 AM,Clark St & Armitage Ave,13146,41.918306,-87.636282,St. Clair St & Erie St,13016,41.89434513742426,-87.62279838323593,member,1
12502,FA390F593F2DE16D,electric_bike,1,2024-05-03 20:55:54,2024-05-03 21:00:56,5.033333333333333,May,Friday,08 PM,Damen Ave & Charleston St,13288,41.919993162,-87.677949071,Milwaukee Ave & Rockwell St,13242,41.92019556200566,-87.69265919923781,member,1
12503,C02EFA797D425BA3,electric_bike,1,2024-09-02 09:16:06,2024-09-02 09:55:23,39.28333333333333,September,Monday,09 AM,Michigan Ave & Oak St,13042,41.90096039,-87.62377664,Buckingham Fountain,15541.1.1,41.869515,-87.6240634,casual,0
12504,82234AA53FEB5F46,classic_bike,0,2024-09-12 12:30:25,2024-09-12 12:35:11,4.766666666666667,September,Thursday,12 PM,Pine Grove Ave & Waveland Ave,TA1307000150,41.94947274088333,-87.64645278453827,Broadway & Belmont Ave,13277,41.940106,-87.645451,member,1
12505,9EB36FC3FEEA0A3D,electric_bike,1,2024-10-11 13:02:14,2024-10-11 13:13:31,11.283333333333333,October,Friday,01 PM,St. Clair St & Erie St,13016,41.89434513742426,-87.62279838323593,Clark St & Ida B Wells Dr,TA1305000009,41.8759326655,-87.6305845355,member,1
12506,97FDE205B5CA1E54,electric_bike,1,2024-10-21 09:44:39,2024-10-21 09:59:16,14.616666666666667,October,Monday,09 AM,McClurg Ct & Erie St,KA1503000041,41.894503,-87.617854,Franklin St & Jackson Blvd,TA1305000025,41.8777079559,-87.6353211408,casual,0
12507,EC751955A1A0735E,classic_bike,0,2024-05-24 16:22:12,2024-05-24 16:26:40,4.466666666666667,May,Friday,04 PM,Damen Ave & Leland Ave,TA1307000158,41.966946,-87.678893,Damen Ave & Foster Ave,KA1504000149,41.97561480459,-87.6794590387,member,1
12508,E05F8757D2EA0F35,electric_bike,1,2024-06-02 11:02:19,2024-06-02 11:10:11,7.866666666666666,June,Sunday,11 AM,Adler Planetarium,13431,41.866118789,-87.607340813,DuSable Lake Shore Dr & Monroe St,13300,41.880958,-87.616743,member,1
12509,485907245E258144,classic_bike,0,2024-05-28 20:04:51,2024-05-28 20:12:05,7.233333333333333,May,Tuesday,08 PM,Clark St & Columbia Ave,RP-008,42.00445062934,-87.6724024047,Sheridan Rd & Loyola Ave,RP-009,42.00104377979,-87.6611982433,member,1
12510,FF782138C18C2028,electric_bike,1,2024-12-13 17:53:06,2024-12-13 17:58:08,5.033333333333333,December,Friday,05 PM,Wabash Ave & Adams St,KA1503000015,41.87947235235,-87.6256886059,Canal St & Madison St,13341,41.882409,-87.639767,member,1
12511,8A3461FD8DCEBCCD,classic_bike,0,2024-06-25 17:53:53,2024-06-25 17:59:35,5.7,June,Tuesday,05 PM,Loomis St & Lexington St,13332,41.87222873224032,-87.66136385500431,Wolcott Ave & Polk St,TA1309000064,41.871262,-87.673688,member,1
12512,C3CB20720FABF104,electric_bike,1,2024-05-06 18:13:59,2024-05-06 18:38:11,24.2,May,Monday,06 PM,Broadway & Barry Ave,13137,41.93762066666667,-87.64408016666667,Ravenswood Ave & Irving Park Rd,TA1307000149,41.95469,-87.67393,casual,0
12513,4AA56328B03B5E85,classic_bike,0,2024-07-05 13:11:24,2024-07-05 13:15:33,4.15,July,Friday,01 PM,Avondale Ave & Irving Park Rd,15624,41.953393,-87.732002,Keystone Ave & Montrose Ave,KA1504000164,41.96110801623,-87.7289701012,member,1
12514,0CBD51BD352274B1,electric_bike,1,2024-06-22 05:53:52,2024-06-22 05:57:17,3.4166666666666665,June,Saturday,05 AM,Lakefront Trail & Bryn Mawr Ave,15576,41.98397883333333,-87.65238366666667,Lakefront Trail & Bryn Mawr Ave,15576,41.98404411519213,-87.65228122472763,member,1
12515,7B89FB8A747B1468,electric_bike,1,2024-10-04 07:58:01,2024-10-04 08:04:40,6.65,October,Friday,07 AM,LaSalle St & Illinois St,13430,41.890762,-87.631697,N Green St & W Lake St,20246.0,41.885579,-87.648484,member,1
12516,D896D1881CFD9ED5,classic_bike,0,2024-09-28 20:22:03,2024-09-28 20:35:36,13.55,September,Saturday,08 PM,Michigan Ave & 18th St,13150,41.857926,-87.624336,MLK Jr Dr & 29th St,TA1307000139,41.842052,-87.617,member,1
12517,371133C9E31A6DEF,electric_bike,1,2024-12-21 21:51:43,2024-12-21 21:55:16,3.55,December,Saturday,09 PM,Canal St & Madison St,13341,41.882409,-87.639767,Desplaines St & Jackson Blvd,15539,41.87811890091227,-87.64394760131836,member,1
12518,41DDA2FB3160143E,electric_bike,1,2024-09-12 21:16:07,2024-09-12 21:25:53,9.766666666666667,September,Thursday,09 PM,Racine Ave & Belmont Ave,TA1308000019,41.939743,-87.658865,Clark St & Lincoln Ave,13179,41.915689,-87.6346,casual,0
12519,E190339BB8F75F87,electric_bike,1,2024-04-16 08:19:14,2024-04-16 08:35:36,16.366666666666667,April,Tuesday,08 AM,Albany Ave & Bloomingdale Ave,15655,41.913949251,-87.705141902,Milwaukee Ave & Grand Ave,13033,41.891578,-87.648384,member,1
12520,E640C4965E4B13AB,classic_bike,0,2024-06-20 17:40:54,2024-06-20 17:44:39,3.75,June,Thursday,05 PM,Wells St & Elm St,KA1504000135,41.903222,-87.634324,Wells St & Huron St,TA1306000012,41.894722,-87.634362,casual,0
12521,25E4FF5EC29CD8BF,classic_bike,0,2024-06-04 18:44:49,2024-06-04 18:57:29,12.666666666666666,June,Tuesday,06 PM,Wells St & Concord Ln,TA1308000050,41.912133,-87.634656,Lincoln Ave & Diversey Pkwy,TA1307000064,41.932225,-87.658617,casual,0
12522,3C3152E8CE7F10F6,classic_bike,0,2024-05-27 17:22:39,2024-05-27 18:46:39,84.0,May,Monday,05 PM,Streeter Dr & Grand Ave,13022,41.892278,-87.612043,Michigan Ave & Oak St,13042,41.90096039,-87.62377664,casual,0
12523,116CFABD3116BF1C,classic_bike,0,2024-07-05 18:13:21,2024-07-05 18:38:21,25.0,July,Friday,06 PM,Buckingham Fountain,15541.1.1,41.869515,-87.6240634,Streeter Dr & Grand Ave,13022,41.892278,-87.612043,casual,0
12524,8FE0934E5802A005,classic_bike,0,2024-11-02 08:10:05,2024-11-02 08:15:44,5.65,November,Saturday,08 AM,Daley Center Plaza,TA1306000010,41.884241,-87.629634,Canal St & Madison St,13341,41.882409,-87.639767,casual,0
12525,40877E2471455C60,classic_bike,0,2024-09-18 06:50:32,2024-09-18 07:02:12,11.666666666666666,September,Wednesday,06 AM,Broadway & Thorndale Ave,15575,41.98974251144,-87.6601406209,Montrose Harbor,TA1308000012,41.963982,-87.638181,member,1
12526,14AA7820B148E2C9,electric_bike,1,2024-08-02 09:01:12,2024-08-02 09:05:14,4.033333333333333,August,Friday,09 AM,Clinton St & Lake St,13021,41.885637,-87.641823,Clinton St & Tilden St,13037,41.875885,-87.640795,member,1
12527,857DA17AEFF10AF5,electric_bike,1,2024-01-11 21:06:48,2024-01-11 21:10:21,3.55,January,Thursday,09 PM,Dearborn St & Monroe St,TA1305000006,41.881582333333334,-87.63054866666667,Clark St & Randolph St,TA1305000030,41.884576228,-87.63188991,member,1
12528,5BBB5EAA62C4451E,classic_bike,0,2024-05-16 18:15:25,2024-05-16 18:21:48,6.383333333333334,May,Thursday,06 PM,State St & Randolph St,TA1305000029,41.88462107257936,-87.62783423066139,State St & Chicago Ave,21544,41.89661720040753,-87.62857854366302,casual,0
12529,477E5F9675EA4765,classic_bike,0,2024-01-09 08:20:07,2024-01-09 08:29:28,9.35,January,Tuesday,08 AM,Michigan Ave & Madison St,13036,41.882134,-87.625125,Michigan Ave & Jackson Blvd,TA1309000002,41.878005,-87.624144,member,1
12530,CB9BD1E180632FEF,classic_bike,0,2024-07-20 12:02:31,2024-07-20 13:06:19,63.8,July,Saturday,12 PM,Fairbanks Ct & Grand Ave,TA1305000003,41.89184737210993,-87.62058019638062,Millennium Park,13008,41.8810317,-87.62408432,casual,0
12531,3D278A4754455E7E,classic_bike,0,2024-04-18 15:53:43,2024-04-18 16:10:03,16.333333333333332,April,Thursday,03 PM,State St & Kinzie St,13050,41.88937546663168,-87.62707650661469,Damen Ave & Thomas St (Augusta Blvd),TA1307000070,41.901315,-87.677409,casual,0
12532,D7ABC841059F9C22,classic_bike,0,2024-09-10 11:13:17,2024-09-10 14:26:45,193.46666666666667,September,Tuesday,11 AM,Montrose Harbor,TA1308000012,41.963982,-87.638181,Montrose Harbor,TA1308000012,41.963982,-87.638181,casual,0
12533,C36161DE242EED6D,electric_bike,1,2024-12-30 16:07:35,2024-12-30 16:22:41,15.1,December,Monday,04 PM,Honore St & Division St,TA1305000034,41.903119,-87.673935,California Ave & Fletcher St,15642,41.93842879148,-87.698007756,member,1
12534,AD537020FF8A4AA0,classic_bike,0,2024-10-23 14:52:11,2024-10-24 11:54:44,1262.55,October,Wednesday,02 PM,Burnham Harbor,15545,41.85741178707404,-87.61379152536392,Burnham Harbor,15545,41.85741178707404,-87.61379152536392,casual,0
12535,C8D1D5B199B367BD,classic_bike,0,2024-08-14 17:52:45,2024-08-14 18:22:08,29.383333333333333,August,Wednesday,05 PM,Theater on the Lake,TA1308000001,41.926277,-87.630834,Theater on the Lake,TA1308000001,41.926277,-87.630834,casual,0
12536,0F3AD4C3E51CE178,electric_bike,1,2024-03-28 07:10:49,2024-03-28 07:15:55,5.1,March,Thursday,07 AM,Rhodes Ave & 32nd St,13215,41.836769938,-87.61340332,State St & 33rd St,13216,41.834734,-87.625813,member,1
12537,5E83E2CF8A56EBA2,classic_bike,0,2024-03-06 10:57:28,2024-03-06 11:02:11,4.716666666666667,March,Wednesday,10 AM,Wells St & Polk St,SL-011,41.872731542263075,-87.63351649045944,Dearborn St & Van Buren St,624,41.876268,-87.629155,member,1
12538,444C9D526465FA8D,classic_bike,0,2024-10-21 11:55:52,2024-10-21 12:04:23,8.516666666666667,October,Monday,11 AM,Michigan Ave & Washington St,13001,41.8839840647265,-87.6246839761734,State St & Chicago Ave,21544,41.89661720040753,-87.62857854366302,member,1
12539,F9986D2181E0BF6B,classic_bike,0,2024-06-06 10:44:00,2024-06-06 10:45:40,1.6666666666666667,June,Thursday,10 AM,Dusable Harbor,KA1503000064,41.886976,-87.612813,Dusable Harbor,KA1503000064,41.886976,-87.612813,casual,0
12540,C64DDAF6038078C1,classic_bike,0,2024-07-04 10:34:24,2024-07-04 11:03:24,29.0,July,Thursday,10 AM,DuSable Lake Shore Dr & North Blvd,LF-005,41.911722,-87.626804,Wells St & Polk St,SL-011,41.872731542263075,-87.63351649045944,casual,0
12541,B9E1011028C7A92F,classic_bike,0,2024-08-05 16:41:55,2024-08-05 16:49:53,7.966666666666667,August,Monday,04 PM,Elizabeth St & Fulton St,13197,41.886827,-87.658937,Milwaukee Ave & Grand Ave,13033,41.891578,-87.648384,casual,0
